name,source,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
submission_v105_rankrestored_perch,/tmp/bc26_v105_proxy_dir/submission_v105_rankrestored_perch.csv,120,234,313,22,0.97751210,0.81765567,0.00000000,0.08219178,0.01114442,0.99929160,0.50882310,0.23433103
