name,source,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
submission_v104_perch_only_guarded,/tmp/bc26_v104_proxy_dir/submission_v104_perch_only_guarded.csv,120,234,313,22,0.97751210,0.78763929,0.00000000,0.08219178,0.01114442,0.99929160,0.50702375,0.23282278
