name,source,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
submission,birdclef-2026/outputs/v127-memorysafe-nontsubasa-router-v1/submission.csv,120,234,313,22,0.98008089,0.91595668,0.20547945,0.52054795,0.01114442,0.99946990,0.52113223,0.24167349
