name,source,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
submission,birdclef-2026/outputs/v116-tsubasa-convnext-sed-v1/submission.csv,120,234,313,22,0.85930903,0.83251880,0.19178082,0.39726027,0.01257050,0.99981236,0.52077070,0.25192378
