name,source,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
submission,birdclef-2026/outputs/v114-v110-v113-selfblend-v1/submission.csv,120,234,313,22,0.97920102,0.91572402,0.23287671,0.52054795,0.01114442,0.99946620,0.52111566,0.24191993
